cfg,N,nq,brier,edge,ref_brier,is_fb,rel,beta_fc,se_fc,vif,dll,round
ForecastBench | Claude-2.1 (scratchpad with freeze values),567,256,0.23312278475387196,-0.1636820877476734,0.06944069700619854,True,2023.9,-0.30816638812694497,0.11341958348775252,1.000492499613768,0.004642458356864421,2024-07-21
ForecastBench | Mistral-Large-2411 (zero shot),498,218,0.13711270883534135,-0.08629750630225258,0.0508152025330888,True,,0.0493095881644493,0.12442326288341414,1.6504844359319168,0.00013877931208964404,2025-08-17
ForecastBench | O4-Mini-2025-04-16 (scratchpad with freeze values),498,218,0.06859001353413655,-0.017774811001047747,0.0508152025330888,True,2025.291095890411,0.5834290536828142,0.24244732683468995,5.654262716643686,0.005577657150355269,2025-08-17
ForecastBench | O4-Mini-2025-04-16 (scratchpad),498,218,0.1158215266064257,-0.06500632407333691,0.0508152025330888,True,2025.291095890411,0.28606851080567736,0.18449650293741443,1.699871731591334,0.0026699892357340493,2025-08-17
ForecastBench | O4-Mini-2025-04-16 (zero shot with freeze values),498,218,0.07294435987272817,-0.022129157339639362,0.0508152025330888,True,2025.291095890411,0.3059859612037542,0.20980152367065652,5.514623711081449,0.0019287352650754334,2025-08-17
ForecastBench | O4-Mini-2025-04-16 (zero shot),498,218,0.11638194532128514,-0.06556674278819634,0.0508152025330888,True,2025.291095890411,0.2001059153741083,0.15893458363132082,1.6696513250127865,0.001731756572556875,2025-08-17
ForecastBench | Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),498,218,0.07133053564629893,-0.020515333113210143,0.0508152025330888,True,2025.4,0.5932401876340406,0.2602778270117781,5.782361967674185,0.003809132105335766,2025-08-17
ForecastBench | Qwen3-235B-A22B-Fp8-Tput (scratchpad),498,218,0.12208300830321286,-0.07126780577012405,0.0508152025330888,True,2025.4,0.6290953640901352,0.2721551951255508,1.539459429026094,0.006600365562951304,2025-08-17
ForecastBench | Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),498,218,0.2415927939809237,-0.1907775914478349,0.0508152025330888,True,2025.4,-0.04629732206534964,0.11171499243565337,1.0061535836992705,6.975573706723187e-05,2025-08-17
ForecastBench | Qwen3-235B-A22B-Fp8-Tput (zero shot),498,218,0.2485987951807229,-0.1977835926476341,0.0508152025330888,True,2025.4,26.84053853747668,2.98157366761862,1.0053937857332564,0.00014458188412174808,2025-08-17
ForecastBench | Claude-3-5-Sonnet-20240620 (scratchpad with freeze values),417,187,0.06664621877050358,-0.018324758822611156,0.04832145994789245,True,2024.4687214611872,-0.4343441213697385,0.6257945199430437,5.528214868945731,0.0018328328679449461,2025-08-31
ForecastBench | Claude-3-5-Sonnet-20240620 (scratchpad),417,187,0.1237460839328537,-0.07542462398496128,0.04832145994789245,True,2024.4687214611872,0.3917159764640861,0.24476187749181444,1.4556297783843775,0.002618744628300175,2025-08-31
ForecastBench | Claude-3-5-Sonnet-20240620 (zero shot with freeze values),417,187,0.06685494460522765,-0.01853348465733519,0.04832145994789245,True,2024.4687214611872,-0.795416622319516,1.2332402594745777,8.370225436417979,0.006287930795048776,2025-08-31
ForecastBench | Claude-3-5-Sonnet-20240620 (zero shot),417,187,0.12326089575539567,-0.07493943580750324,0.04832145994789245,True,2024.4687214611872,0.4572451064129286,0.2131966084018832,1.5665811683728152,0.006647352482747462,2025-08-31
ForecastBench | Claude-Opus-4-1-20250805 (scratchpad with freeze values),417,187,0.06452459349760192,-0.016203133549709474,0.04832145994789245,True,2025.594292237443,-1.142189586373339,0.3098409237982789,8.383584950907041,0.00920164780604419,2025-08-31
ForecastBench | Claude-Opus-4-1-20250805 (scratchpad),417,187,0.09405314342925658,-0.04573168348136415,0.04832145994789245,True,2025.594292237443,0.2176404811795511,0.2630457109854744,1.6954056552970809,0.001639653143613259,2025-08-31
ForecastBench | Claude-Opus-4-1-20250805 (zero shot with freeze values),417,187,0.0657235940527578,-0.017402134104865352,0.04832145994789245,True,2025.594292237443,-1.1593146739267663,0.9664748118316046,5.880934304229904,0.0062149001661750015,2025-08-31
ForecastBench | Claude-Opus-4-1-20250805 (zero shot),417,187,0.11114167513189449,-0.06282021518400203,0.04832145994789245,True,2025.594292237443,-0.015017388593374474,0.23190131402146438,1.656459207799207,8.210522615757859e-06,2025-08-31
ForecastBench | Claude-Sonnet-4-20250514 (scratchpad with freeze values),417,187,0.05882483765563549,-0.010503377707743048,0.04832145994789245,True,2025.3689497716894,-0.12924878412078475,0.6508404760445323,8.349676312327922,0.00018529372117861447,2025-08-31
ForecastBench | Claude-Sonnet-4-20250514 (scratchpad),417,187,0.10711113263788968,-0.05878967268999724,0.04832145994789245,True,2025.3689497716894,0.3149946171365251,0.23746379418496466,1.5237068982969326,0.003035344302118325,2025-08-31
ForecastBench | Claude-Sonnet-4-20250514 (zero shot with freeze values),417,187,0.060490099489890606,-0.012168639541998169,0.04832145994789245,True,2025.3689497716894,-1.81722986345698,0.3198945537249107,9.786841390781166,0.017457807476429936,2025-08-31
ForecastBench | Claude-Sonnet-4-20250514 (zero shot),417,187,0.10058902458033572,-0.052267564632443295,0.04832145994789245,True,2025.3689497716894,0.47759967016901844,0.25988040528304934,1.6006532366301334,0.006103420236735717,2025-08-31
ForecastBench | GLM-4.5-Air-FP8 (scratchpad with freeze values),417,187,0.08012726198411892,-0.031805802036226474,0.04832145994789245,True,2025.6,-0.6204220940899915,0.5043377245235056,3.1305214617296393,0.0034410117118218804,2025-08-31
ForecastBench | GLM-4.5-Air-FP8 (scratchpad),417,187,0.13407111461055154,-0.0857496546626591,0.04832145994789245,True,2025.6,0.5719210028127054,0.23970425475473692,1.3131661947235704,0.005292028840218913,2025-08-31
ForecastBench | GLM-4.5-Air-FP8 (zero shot with freeze values),417,187,0.12158894267232943,-0.073267482724437,0.04832145994789245,True,2025.6,-0.06221819121983028,0.16898138466282647,1.7221481859661683,0.00028115886375844524,2025-08-31
ForecastBench | GLM-4.5-Air-FP8 (zero shot),417,187,0.16476523554916064,-0.11644377560126823,0.04832145994789245,True,2025.6,-0.05323119759625259,0.10046840516249378,1.1801071555354536,0.00014004132777298132,2025-08-31
ForecastBench | GPT-4.1-2025-04-14 (zero shot with freeze values),417,187,0.06654605313441621,-0.018224593186523762,0.04832145994789245,True,2025.285616438356,-1.8726380812208325,0.3242130847746082,8.100577281218403,0.019874099517292635,2025-08-31
ForecastBench | GPT-4.1-2025-04-14 (zero shot),417,187,0.10241628776978419,-0.054094827821891726,0.04832145994789245,True,2025.285616438356,0.13630206438783862,0.13575409421773466,1.8494847321614425,0.0015378742380683314,2025-08-31
ForecastBench | GPT-5-2025-08-07 (zero shot with freeze values),417,187,0.06781232551218275,-0.01949086556429031,0.04832145994789245,True,2025.5997716894976,-1.8731761817218608,0.3551168960240722,7.761324564362569,0.02043548477221403,2025-08-31
ForecastBench | GPT-5-2025-08-07 (zero shot),417,187,0.11371915357314148,-0.06539769362524905,0.04832145994789245,True,2025.5997716894976,-0.020571907901967723,0.14358128616888519,1.703333095689345,2.9740435366954107e-05,2025-08-31
ForecastBench | GPT-5-Mini-2025-08-07 (zero shot with freeze values),417,187,0.06800517612332761,-0.01968371617543517,0.04832145994789245,True,2025.5997716894976,-0.6283693562704938,0.6310959835241718,5.297202034280874,0.0037923859720058084,2025-08-31
ForecastBench | GPT-5-Mini-2025-08-07 (zero shot),417,187,0.11432885775083934,-0.06600739780294688,0.04832145994789245,True,2025.5997716894976,-0.0491395712539794,0.21120704462688727,1.6462504068135617,0.00011919299158446873,2025-08-31
ForecastBench | GPT-5-Nano-2025-08-07 (zero shot with freeze values),417,187,0.08901734873313362,-0.04069588878524116,0.04832145994789245,True,2025.5997716894976,0.2646816361280694,0.14398932274885773,2.021358925506239,0.0029815218772753257,2025-08-31
ForecastBench | GPT-5-Nano-2025-08-07 (zero shot),417,187,0.11265894438249402,-0.06433748443460156,0.04832145994789245,True,2025.5997716894976,0.33898490085456834,0.21665287796370328,1.401873869648323,0.005700453027203683,2025-08-31
ForecastBench | Gemini-2.5-Flash (zero shot with freeze values),417,187,0.08055720167599265,-0.03223574172810021,0.04832145994789245,True,2025.3,-1.0075534521267586,0.2653954905644063,4.33584579546117,0.01563778558229005,2025-08-31
ForecastBench | Gemini-2.5-Flash (zero shot),417,187,0.14502876941317985,-0.09670730946528742,0.04832145994789245,True,2025.3,-0.1435624901517279,0.10567560353158426,1.3884624136478185,0.001869589019532386,2025-08-31
ForecastBench | Gemini-2.5-Pro (zero shot with freeze values),417,187,0.06232032037506729,-0.013998860427174842,0.04832145994789245,True,2025.25,-1.1562420762275782,0.6551764178407524,5.677710573420746,0.006493897983292536,2025-08-31
ForecastBench | Gemini-2.5-Pro (zero shot),417,187,0.11599964598561151,-0.06767818603771907,0.04832145994789245,True,2025.25,0.1184427983228748,0.15333132391890048,1.6104292076995887,0.0009199550532102955,2025-08-31
ForecastBench | Kimi-K2-Instruct (scratchpad with freeze values),417,187,0.07378061798561152,-0.02545915803771907,0.04832145994789245,True,2025.6,-1.4479460675897677,0.27352885588933135,4.273793150551179,0.02253097401434803,2025-08-31
ForecastBench | Kimi-K2-Instruct (scratchpad),417,187,0.11014954913669066,-0.0618280891887982,0.04832145994789245,True,2025.6,0.18558058568739835,0.18565069901783826,1.5664195583455027,0.0011238608183628607,2025-08-31
ForecastBench | Kimi-K2-Instruct (zero shot with freeze values),417,187,0.07031175347053358,-0.02199029352264113,0.04832145994789245,True,2025.6,-1.7074344348213892,0.5516518215827554,5.117140365409705,0.016288968166443776,2025-08-31
ForecastBench | Kimi-K2-Instruct (zero shot),417,187,0.12982758573141487,-0.08150612578352244,0.04832145994789245,True,2025.6,0.09579829218215904,0.1998597403385324,1.5255730870772601,0.00033318271066622976,2025-08-31
ForecastBench | Magistral-Medium-2506 (scratchpad with freeze values),417,187,0.07782209735463,-0.02950063740673756,0.04832145994789245,True,2025.5,-0.9512432974159685,0.47062985906139176,3.3280075831456823,0.007984215809078758,2025-08-31
ForecastBench | Magistral-Medium-2506 (scratchpad),417,187,0.1775519023741007,-0.12923044242620826,0.04832145994789245,True,2025.5,0.12011135310978412,0.26247418379674553,1.1269900027857809,0.000455396505464984,2025-08-31
ForecastBench | Magistral-Medium-2506 (zero shot with freeze values),417,187,0.24853194724220623,-0.20021048729431382,0.04832145994789245,True,2025.5,-0.062031094093983774,0.1901591486628471,1.0002683675134807,4.851992926945422e-05,2025-08-31
ForecastBench | Magistral-Medium-2506 (zero shot),417,187,0.25431780335731413,-0.20599634340942166,0.04832145994789245,True,2025.5,-0.18398920138303537,0.1590635097933993,1.0022568167460602,0.0003760135154505169,2025-08-31
ForecastBench | Mistral-Large-2411 (scratchpad with freeze values),417,187,0.07506578110156738,-0.02674432115367494,0.04832145994789245,True,,-1.440581009410651,0.28453762994550374,3.636025917889436,0.0175410824974646,2025-08-31
ForecastBench | Mistral-Large-2411 (scratchpad),417,187,0.15395146043165464,-0.10563000048376224,0.04832145994789245,True,,0.11924712299299847,0.32086024135387897,1.3152027129866402,0.00027089349357223026,2025-08-31
ForecastBench | Mistral-Large-2411 (zero shot with freeze values),417,187,0.06536616998724595,-0.017044710039353515,0.04832145994789245,True,,-0.10294910593546297,0.43886641687276184,6.844594598772892,0.00022528405646896806,2025-08-31
ForecastBench | Mistral-Large-2411 (zero shot),417,187,0.1268787835731415,-0.07855732362524905,0.04832145994789245,True,,0.14263953285137068,0.21472416815667125,1.7136863185577762,0.0013337824158096648,2025-08-31
ForecastBench | Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),417,187,0.07169139126137425,-0.023369931313481807,0.04832145994789245,True,2025.4,-0.077601360625739,0.6962643054691036,3.6454278526452826,4.398789279723402e-05,2025-08-31
ForecastBench | Qwen3-235B-A22B-Fp8-Tput (scratchpad),417,187,0.12311846781774578,-0.07479700786985335,0.04832145994789245,True,2025.4,0.5045340258324823,0.25148643676497817,1.4401450153673316,0.004635078979572849,2025-08-31
ForecastBench | Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),417,187,0.09650618296838478,-0.04818472302049235,0.04832145994789245,True,2025.4,-0.12645359760778435,0.24751172061830762,2.2955766038961896,0.0006971651236710705,2025-08-31
ForecastBench | Qwen3-235B-A22B-Fp8-Tput (zero shot),417,187,0.1256181128297362,-0.07729665288184376,0.04832145994789245,True,2025.4,0.22754216445355524,0.16224589284541113,1.3256299311491706,0.002337564157581872,2025-08-31
Anonymous 1 | arcturus,104,104,0.07448762846153846,-0.03469769001000632,0.03978993845153215,False,,-0.22170648304801102,0.3744636048558787,2.6286040405671542,0.0007233518502015163,2025-10-26
Anonymous 1 | bigdipper,104,104,0.09232241346153845,-0.05253247501000632,0.03978993845153215,False,,0.2693740041594079,0.2912198516698655,1.7272913616615009,0.0034333399604038303,2025-10-26
Anonymous 1 | bootis,104,104,0.06406951548076924,-0.024279577029237078,0.03978993845153215,False,,0.08188260319293061,0.2790925735532943,3.457779875117885,0.00015951275711875072,2025-10-26
Anonymous 1 | canopus,104,104,0.07377049038461539,-0.03398055193308323,0.03978993845153215,False,,0.3586832461590661,0.2870116234882097,2.245989911727627,0.00412023916209046,2025-10-26
Anonymous 1 | capella,104,104,0.06542021153846153,-0.025630273086929386,0.03978993845153215,False,,0.485652436562168,0.39234665968087074,2.3761526422404775,0.003946896563310692,2025-10-26
Anonymous 1 | centauri,104,104,0.09246121153846154,-0.052671273086929385,0.03978993845153215,False,,0.2922705904923116,0.25335968563454736,1.742589759455215,0.0033576945051013293,2025-10-26
Anonymous 1 | polaris,104,104,0.07699110156250001,-0.03720116311096785,0.03978993845153215,False,,-0.24997340941173996,0.4290707137119355,2.3013795282090164,0.0012392679363120505,2025-10-26
Anonymous 1 | sirius,104,104,0.11920554807692306,-0.07941560962539092,0.03978993845153215,False,,0.4870196411429222,0.45537357242823107,1.6928178036526353,0.0056478069487952125,2025-10-26
Anonymous 1 | vega,104,104,0.13952385576923076,-0.09973391731769862,0.03978993845153215,False,,0.12607717059671886,0.25118257847783687,1.2212105595399712,0.001161654515926792,2025-10-26
Cassi-AI | Cassi ensemble_2,104,104,0.06926258557692308,-0.02947264712539092,0.03978993845153215,False,,0.21874946438283344,0.27372999685159244,2.130409479235291,0.0024866624930857117,2025-10-26
Cassi-AI | Cassi ensemble_2_crowdadj,104,104,0.0471920360576923,-0.007402097606160156,0.03978993845153215,False,,0.7956529436225673,0.4016513386845968,3.975819135394169,0.011624761381715053,2025-10-26
ForecastBench | Claude-3-7-Sonnet-20250219 (zero shot with freeze values),104,104,0.038433923076923074,0.0013560153746090763,0.03978993845153215,True,2025.1326484018264,0.32654567249290417,1.3361451221665601,13.333620069246448,0.0005000948842521267,2025-10-26
ForecastBench | Claude-3-7-Sonnet-20250219 (zero shot),104,104,0.1506932692307692,-0.11090333077923707,0.03978993845153215,True,2025.1326484018264,-0.04813374902479007,0.260046544923617,1.311446554912381,0.00010271443493042449,2025-10-26
ForecastBench | Claude-Haiku-4-5-20251001 (zero shot with freeze values),104,104,0.03909619230769231,0.0006937461438398485,0.03978993845153215,True,2025.75,0.7270246835618994,0.41887985299704,7.686834945338418,0.010152696575518401,2025-10-26
ForecastBench | Claude-Haiku-4-5-20251001 (zero shot),104,104,0.1206330096153846,-0.08084307116385246,0.03978993845153215,True,2025.75,0.2043719214294038,0.2785420659522709,1.2116939542951055,0.0019900478021901424,2025-10-26
ForecastBench | Claude-Opus-4-1-20250805 (zero shot with freeze values),104,104,0.032398869615384615,0.007391068836147536,0.03978993845153215,True,2025.594292237443,0.961650458413688,0.8374148917581832,13.847883757587159,0.009580494837444532,2025-10-26
ForecastBench | Claude-Opus-4-1-20250805 (zero shot),104,104,0.11852833653846151,-0.07873839808692938,0.03978993845153215,True,2025.594292237443,0.05172318990447679,0.22227629416912928,1.3594634319006353,0.00022490247543809178,2025-10-26
ForecastBench | Claude-Sonnet-4-20250514 (zero shot with freeze values),104,104,0.04172138461538462,-0.00193144616385246,0.03978993845153215,True,2025.3689497716894,0.43816807529789675,0.5189767883306134,12.178691681982983,0.0025238167218001742,2025-10-26
ForecastBench | Claude-Sonnet-4-20250514 (zero shot),104,104,0.1229682019230769,-0.08317826347154478,0.03978993845153215,True,2025.3689497716894,0.007771628741320882,0.28418152627569676,1.3837107918068412,2.7284177304302933e-06,2025-10-26
ForecastBench | Claude-Sonnet-4-5-20250929 (zero shot with freeze values),104,104,0.03507419711538461,0.004715741336147538,0.03978993845153215,True,2025.7433789954339,0.4792255148895201,1.4300801972754469,14.109890251889297,0.0011514468137476125,2025-10-26
ForecastBench | Claude-Sonnet-4-5-20250929 (zero shot),104,104,0.10810054807692307,-0.06831060962539093,0.03978993845153215,True,2025.7433789954339,0.0928082092720812,0.23421060730118143,1.3936638403446044,0.0005203267789880476,2025-10-26
ForecastBench | DeepSeek-V3.1 (zero shot with freeze values),104,104,0.07545598807692307,-0.035666049625390925,0.03978993845153215,True,2025.6,0.10449025062877725,0.3664424970008573,2.8586184880591894,0.00019047293459722574,2025-10-26
ForecastBench | DeepSeek-V3.1 (zero shot),104,104,0.16227213461538462,-0.12248219616385246,0.03978993845153215,True,2025.6,0.02564564296608735,0.24808929074248182,1.1393489542126118,2.397965552532082e-05,2025-10-26
ForecastBench | GLM-4.5-Air-FP8 (zero shot with freeze values),104,104,0.06243936156366951,-0.022649423112137357,0.03978993845153215,True,2025.6,0.24579975774501533,0.28411432998877684,2.6737033380398763,0.0013420907395101506,2025-10-26
ForecastBench | GLM-4.5-Air-FP8 (zero shot),104,104,0.14541827884615383,-0.10562834039462168,0.03978993845153215,True,2025.6,0.2640558428421185,0.1925979121651472,1.1396374519486538,0.005274982835994522,2025-10-26
ForecastBench | GPT-4.1-2025-04-14 (zero shot with freeze values),104,104,0.050140081730769226,-0.010350143279237074,0.03978993845153215,True,2025.285616438356,0.4644468805763297,0.2454152976321209,3.715702996951109,0.009088390468573083,2025-10-26
ForecastBench | GPT-4.1-2025-04-14 (zero shot),104,104,0.14476635576923075,-0.1049764173176986,0.03978993845153215,True,2025.285616438356,-0.02170405436864973,0.2120471345034651,1.20074522790297,5.8465259889019556e-05,2025-10-26
ForecastBench | GPT-5-2025-08-07 (zero shot with freeze values),104,104,0.04179793509615384,-0.0020079966446216895,0.03978993845153215,True,2025.5997716894976,0.2971910510627752,0.25305054011333866,8.408004519905182,0.0027922704413020786,2025-10-26
ForecastBench | GPT-5-2025-08-07 (zero shot),104,104,0.12702420192307692,-0.08723426347154477,0.03978993845153215,True,2025.5997716894976,-0.138490879732847,0.15965387732227457,1.3061753202759174,0.002555764104130156,2025-10-26
ForecastBench | GPT-5-Mini-2025-08-07 (zero shot with freeze values),104,104,0.06026399519230768,-0.020474056740775536,0.03978993845153215,True,2025.5997716894976,0.3646338734377703,0.2965534128399476,3.702898617953122,0.002193564982044064,2025-10-26
ForecastBench | GPT-5-Mini-2025-08-07 (zero shot),104,104,0.1234414519230769,-0.08365151347154477,0.03978993845153215,True,2025.5997716894976,0.004383657496005149,0.25811262330330165,1.3413967302900802,1.0317848427096811e-06,2025-10-26
ForecastBench | GPT-5-Nano-2025-08-07 (zero shot with freeze values),104,104,0.09215207408791339,-0.05236213563638124,0.03978993845153215,True,2025.5997716894976,0.3758021696777329,0.2667832696431194,1.520761725745324,0.009063762373626135,2025-10-26
ForecastBench | GPT-5-Nano-2025-08-07 (zero shot),104,104,0.12116076201923077,-0.08137082356769862,0.03978993845153215,True,2025.5997716894976,0.17769591438410295,0.2882107008171846,1.1556069780917035,0.001929402745823308,2025-10-26
ForecastBench | Gemini-2.5-Flash (zero shot with freeze values),104,104,0.0698604735576923,-0.03007053510616015,0.03978993845153215,True,2025.3,0.05339513114847127,0.19732460145995742,2.8317664302018564,0.000141113156229803,2025-10-26
ForecastBench | Gemini-2.5-Flash (zero shot),104,104,0.15344077884615384,-0.1136508403946217,0.03978993845153215,True,2025.3,-0.040902650420405945,0.14032574946250514,1.1150676618905355,0.0003118708880013908,2025-10-26
ForecastBench | Gemini-2.5-Pro (zero shot with freeze values),104,104,0.050145878822024405,-0.010355940370492256,0.03978993845153215,True,2025.25,-0.07039046792646768,0.37081865608153153,4.62663213501847,0.00017316951592368705,2025-10-26
ForecastBench | Gemini-2.5-Pro (zero shot),104,104,0.12101111778846153,-0.08122117933692938,0.03978993845153215,True,2025.25,0.07673694640077108,0.15271900023361837,1.27013074720788,0.0006884676254170432,2025-10-26
ForecastBench | Grok-4-0709 (zero shot with freeze values),104,104,0.03575329322252878,0.004036645229003376,0.03978993845153215,True,2025.521917808219,1.2529522627636274,0.7941400793789632,27.236768701992528,0.00936616791460822,2025-10-26
ForecastBench | Grok-4-0709 (zero shot),104,104,0.1274241455829327,-0.08763420713140053,0.03978993845153215,True,2025.521917808219,-0.07581692377822791,0.21494926276063864,1.1835447393339136,0.0005060815865935815,2025-10-26
ForecastBench | Grok-4-Fast-Non-Reasoning (zero shot with freeze values),104,104,0.06036559894230768,-0.020575660490775534,0.03978993845153215,True,2025.5,0.28926521417535633,0.32316373156463973,2.8154403441309332,0.0008206774313756194,2025-10-26
ForecastBench | Grok-4-Fast-Non-Reasoning (zero shot),104,104,0.19653223076923076,-0.1567422923176986,0.03978993845153215,True,2025.5,-0.2234918332544202,0.29180424931003895,1.1117754086181533,0.0029187747965683498,2025-10-26
ForecastBench | Grok-4-Fast-Reasoning (zero shot with freeze values),104,104,0.036204319711538466,0.0035856187399936905,0.03978993845153215,True,2025.5,0.8314148043922509,0.48972851566090075,10.817354610642267,0.007978357318728492,2025-10-26
ForecastBench | Grok-4-Fast-Reasoning (zero shot),104,104,0.12138943269230767,-0.08159949424077555,0.03978993845153215,True,2025.5,-0.1473400680624956,0.2342025144084839,1.2709840553369411,0.0017790749849734705,2025-10-26
ForecastBench | Kimi-K2-Instruct (zero shot with freeze values),104,104,0.07459619315920252,-0.03480625470767037,0.03978993845153215,True,2025.6,0.11071574492888131,0.2929806764441075,2.137621489565703,0.0004023818847289981,2025-10-26
ForecastBench | Kimi-K2-Instruct (zero shot),104,104,0.15898845192307692,-0.11919851347154477,0.03978993845153215,True,2025.6,-0.09893944841763556,0.24980121480864112,1.1835273985640338,0.0005313715025788957,2025-10-26
ForecastBench | Kimi-K2-Instruct-0905 (zero shot with freeze values),104,104,0.07947458519230768,-0.039684646740775535,0.03978993845153215,True,2025.6,-0.07467149984033628,0.32390490349063566,2.016009643556129,0.0001724382451594709,2025-10-26
ForecastBench | Kimi-K2-Instruct-0905 (zero shot),104,104,0.13844101923076924,-0.09865108077923707,0.03978993845153215,True,2025.6,-0.1297024368867998,0.27151719675747715,1.2318320470563802,0.0009589507701184787,2025-10-26
ForecastBench | O3-2025-04-16 (zero shot with freeze values),104,104,0.04298021576923077,-0.0031902773176986136,0.03978993845153215,True,2025.291095890411,0.35944012207149867,0.3603132439451537,5.832591640026982,0.0031586229443092075,2025-10-26
ForecastBench | O3-2025-04-16 (zero shot),104,104,0.12139437499999997,-0.08160443654846784,0.03978993845153215,True,2025.291095890411,-0.17375400528843618,0.23594406897898687,1.2931555931703977,0.0019612317307016866,2025-10-26
ForecastBench | Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),104,104,0.04386230980769231,-0.004072371356160154,0.03978993845153215,True,2025.4,0.6047126684307649,0.44282083278163265,5.776280232677305,0.00621726106686143,2025-10-26
ForecastBench | Qwen3-235B-A22B-Fp8-Tput (zero shot),104,104,0.14819968615384616,-0.10840974770231401,0.03978993845153215,True,2025.4,0.07219796084142417,0.24649469503310625,1.1052953331314619,0.0003066862096466808,2025-10-26
ForecastBench | Qwen3-235B-A22B-Thinking-2507 (zero shot with freeze values),104,104,0.05961886028846153,-0.019828921836929383,0.03978993845153215,True,2025.4,0.082302254000754,0.27398599136077617,3.5982384325479715,0.0003859791965572512,2025-10-26
ForecastBench | Qwen3-235B-A22B-Thinking-2507 (zero shot),104,104,0.16239335973557695,-0.12260342128404478,0.03978993845153215,True,2025.4,-0.01986414389553784,0.16201315460252277,1.078765330954758,6.217989883592004e-05,2025-10-26
FractalAIResearch | Fathom-Search-4B (prompt 1),104,104,0.12481169230769229,-0.08502175385616016,0.03978993845153215,False,,-0.4085382120411346,0.21161477431516032,1.7430779126231146,0.012323529600441705,2025-10-26
FractalAIResearch | Fathom-Search-4B (prompt 2),104,104,0.1128175,-0.07302756154846783,0.03978993845153215,False,,0.20692931546485663,0.15423416253016223,1.7724025208594558,0.00691587699811755,2025-10-26
Mantic | mantic-light-2025-10-testing,104,104,0.03808638121461224,0.0017035572369199017,0.03978993845153215,False,,1.3902269460659393,0.57808966044171,4.414068793194435,0.019068186327702907,2025-10-26
xAI | Grok 4.20 (Preview),104,104,0.04624467394230769,-0.006454735490775538,0.03978993845153215,False,,0.3772289800481285,0.30951257457854,4.8000687861547755,0.007974886438435299,2025-10-26
Anonymous 1 | Ensemble,102,102,0.06887772549019609,-0.037261954676269554,0.031615770813926525,False,,-0.1589709508123685,0.47058898113121544,2.4743713634666156,0.00022580406382905906,2025-11-09
Anonymous 1 | arcturus,102,102,0.06529851776960785,-0.03368274695568132,0.031615770813926525,False,,0.9888882917981479,0.6331728431006258,2.124096106118978,0.012956931735816468,2025-11-09
Anonymous 1 | bootis,102,102,0.08895478431372547,-0.057339013499798974,0.031615770813926525,False,,-0.9943944404823324,0.7765957160367741,2.6627592686281623,0.01199902287942888,2025-11-09
Anonymous 1 | canopus,102,102,0.09434048039215688,-0.06272470957823036,0.031615770813926525,False,,0.23995242038043024,0.5255801217872251,1.7387743457357059,0.0009563820462518201,2025-11-09
Anonymous 1 | centauri,102,102,0.08209860784313726,-0.05048283702921074,0.031615770813926525,False,,-0.3689599349804744,0.5485422484610272,2.254591061537817,0.001345308216036087,2025-11-09
Anonymous 1 | polaris,102,102,0.06256970833333332,-0.030953937519406814,0.031615770813926525,False,,-1.137671718109641,0.873117302517479,3.014697596520933,0.010507033143311608,2025-11-09
Anonymous 1 | rigel,102,102,0.05433820872549019,-0.02272243791156367,0.031615770813926525,False,,0.3262854150418158,0.6233452022134885,3.219022369176141,0.0014802619538766422,2025-11-09
Anonymous 1 | sirius,102,102,0.10236058823529412,-0.0707448174213676,0.031615770813926525,False,,-0.4781897422872306,0.51203819286501,1.9083600114769401,0.003867592995939798,2025-11-09
Anonymous 1 | vega,102,102,0.10638676470588235,-0.07477099389195584,0.031615770813926525,False,,-0.08799911464390109,0.41930580141291685,1.5392601502542451,0.00017764822412836377,2025-11-09
Cassi-AI | Cassi ensemble_2,102,102,0.036652581078431376,-0.005036810264504848,0.031615770813926525,False,,0.9577333772183294,0.35278546901951685,2.592119554675902,0.02818415047449132,2025-11-09
Cassi-AI | Cassi ensemble_2_crowdadj,102,102,0.0273127631372549,0.004303007676671621,0.031615770813926525,False,,2.076743978020299,0.8345151648675208,5.256989051438063,0.04061402643555172,2025-11-09
ForecastBench | Claude-3-7-Sonnet-20250219 (zero shot with freeze values),102,102,0.05177129411764705,-0.02015552330372054,0.031615770813926525,True,2025.1326484018264,-1.5192963748136257,1.2170513308292747,5.086525195044508,0.008828992453114758,2025-11-09
ForecastBench | Claude-3-7-Sonnet-20250219 (zero shot),102,102,0.1338892254901961,-0.10227345467626955,0.031615770813926525,True,2025.1326484018264,0.057479814707106676,0.41674271698704857,1.4179620068244585,4.40912568624615e-05,2025-11-09
ForecastBench | Claude-Haiku-4-5-20251001 (zero shot with freeze values),102,102,0.03341045098039215,-0.0017946801664656348,0.031615770813926525,True,2025.75,0.46155750055042516,1.1729530319965544,9.491914473170855,0.0008964437558779425,2025-11-09
ForecastBench | Claude-Haiku-4-5-20251001 (zero shot),102,102,0.06957512745098039,-0.03795935663705386,0.031615770813926525,True,2025.75,1.742871983792811,0.8733843881125307,1.3990144649049452,0.034966880331197936,2025-11-09
